Text,label
tolong tolong bener butuh ikhlas tolong lilit pinjol jg butuh biaya pulang jawa sumatera tolong mohon tolong tolongggg,positif
pinjol gerah praktik pinjol rugi masyarakat nalar genius,negatif
gila cerita masyarakat jerat pinjam online pinjol akan habis fakta,negatif
trus yg puji pinjol sapa om djem,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
yuklebihbijak kenal informasi valid pinjol manfaat,positif
ojk hidup iur lembaga uang pinjol bayang kontrol usaha yg hidup kandung ojk cacat,negatif
wkwkwk sumpahh ya gue takut pinjol,negatif
ojk hidup iur lembaga uang pinjol bayang kontrol usaha yg hidup kandung ojk cacat,negatif
telek telek wing apresiasi pinjol saiki gerah pinjol bank nasional ambil peran pinjol untung gede sing pinjol pinthel telek,positif
jokowi gerah praktik pinjol rugi masyarakat,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
presiden jokowi pesan khusus otoritas jasa uang ojk masyarakat yg tipu jerat bunga pinjol indonesia milik potensi utk raksasa digital china india ekonomi besar dunia tujuh,positif
ss aja aplikasi pinjol bikin aksen phonebook orang bikin pinjol ngejar orang orang nomor save hape oknum,netral
gapapa mbak argumen pas orang ngeyel gak data silah ambil data pinjol direktorat tipiter mbak bareskrim silah make bagi rejeki,negatif
berangus atuh awas playstore apk pinjol tutup tumbuh kbnykan modal china,netral
pinjol benjol haduh haduhhhh parah,negatif
yg pinjol,negatif
presiden jokowi pesan khusus otoritas jasa uang ojk masyarakat yg tipu jerat bunga pinjol indonesia milik potensi utk raksasa digital china india ekonomi besar dunia tujuh,positif
mas hati hati data ktpnya pakai orang tanggung pakai pinjol loh,positif
jokowi gerah praktik pinjol rugi masyarakat,negatif
pinjol nder,netral
pinjol,netral
presiden joko widodo jokowi aku geram marak pinjam online pinjol daerah korban pinjol penjuru daerah,negatif
yg plg takut utang tp bgt hubungin pinjol nomor darurat kerabat yg pake pinjol,negatif
ganti oli mobil karo peda gawe duek pinjol est mosok gawe duek konco,netral
lilit pinjol,netral
presiden jokowi pesan khusus otoritas jasa uang ojk masyarakat yg tipu jerat bunga pinjol indonesia milik potensi utk raksasa digital china india ekonomi besar dunia tujuh,positif
basmi pinjol ilegal,negatif
ditlp intimidasi pinjol,netral
pinjol ilegal kian cekik jokowi masyarakat tipu jerat bunga beritajogja jogja jogjaistimewa,negatif
self reward habis duit langsung pinjol mode on,netral
presiden jokowi pesan khusus otoritas jasa uang ojk masyarakat yg tipu jerat bunga pinjol indonesia milik potensi utk raksasa digital china india ekonomi besar dunia tujuh,positif
jgn online melulu ntar mlarat lho ntar kalo mlarat butuh dana sila pake jasa pinjol yg resmi yach spt kadrun yg hoby pinjol yg ilegal kejar maling pasar tul gak say,netral
pinjol kalo regulasi tentang nama dibiarkqn yg gerah koq biar,negatif
presiden jokowi pesan khusus otoritas jasa uang ojk masyarakat yg tipu jerat bunga pinjol indonesia milik potensi utk raksasa digital china india ekonomi besar dunia tujuh,positif
ya lu tolol ga pinjol yg ngerugii masyarakat baca judul aja kagak lengkap lo goblok,negatif
presiden jokowi pesan khusus otoritas jasa uang ojk masyarakat yg tipu jerat bunga pinjol indonesia milik potensi utk raksasa digital china india ekonomi besar dunia tujuh,positif
presiden jokowi pinjol benah jasa uang digital tumbuh sehat,positif
presiden jokowi pinjol benah jasa uang digital tumbuh sehat,positif
temen rangkap jd tukang tagih pinjol,negatif
pinjol ekonomi sejahtera rakyat nyungsep yg bikin nyungsep ekonomi negri rakyat udah gerah lihat laku pemimpinny,netral
jokowi gerah praktik pinjol rugi masyarakat,negatif
pandir kemaren puji pinjol skrg gerah tabiat tukang bohong gitu jenius gitu,netral
this is worse than pinjol,netral
iyaa emang pinjol,netral
one day bangga pinjol tembus another day gerah ma pinjol project kereta api cepat ga dibiayain apbn and then ngijinin pake duit apbn dll trus nih orang nyaman hidup napas,netral
agustus masyarakat heboh pegawai bank kredit gantung bunuh jerat pinjol,negatif
jokowi pinjol tembus triliyun jokowi bilang pinjol rugi masyarakat,negatif
kalo mlarat cari kerjoan biar gak mlarat abadi kalo pinjol yg resmi yg ilegal,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
jokowi masyarakat kelas tipu jerat bunga pinjol ilegal,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
wkwkwkwk pake iphone tas gucci tau beli pake pinjol,netral
juru bicara ojk sekar putih djarot salah ciri utama pinjol ilegal tawar pinjam sms pesan whatsapp tren pijol,negatif
yak amnesia,netral
keluar dapat udah gak peduli liat makmur sugih paylater cicil tagih mepet dikit kena jebak pinjol kontak kena cari financial literacy hah eks insta story,positif
kudu arep nyairno pinjol ae,netral
presiden jokowi sorot pinjam online pinjol terap bunga komentar,netral
juru bicara ojk sekar putih djarot salah ciri utama pinjol ilegal tawar pinjam sms pesan whatsapp tren pijol,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
agustus masyarakat heboh pegawai bank kredit gantung bunuh jerat pinjol,negatif
definisi jenius baru gw beli hp pinjol jt cicil bln jt bln bln hp gw lego harga jt cebong bilang gw untung jt logika cebong jt jt jmh cicil yg sdh bayar jt jenius pale lo,positif
sobat siber teror ancam debt collector pinjam online sobat siber keluarga alami teror debt collector pinjol simak laku gambar ya ccicpolri ccicshare,positif
jokowi gerah praktik pinjol rugi masyarakat,negatif
pinjol rugi masyarakat,negatif
resiko pinjam mah niat nyusahin orang depan pinjol gak resiko gak assesment alamat foto orang kasih duit hajar,positif
juru bicara ojk sekar putih djarot salah ciri utama pinjol ilegal tawar pinjam sms pesan whatsapp tren pijol,negatif
yuklebihbijak kenal informasi valid pinjol manfaat,positif
gue ga bikin pusing yg bikim pusing cicil pinjol,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
gak pinjem pinjol yi,netral
pinjol,netral
krediners sih inklusi uang laksana program kampanye sosialisasi kait inklusi uang pilihyanglegal pinjol fintech afpi pendanaanuntukkebaikan,positif
rakyat niru pimpin suka ngutang napa ngutang online kalo hidup dah sejahtera sih boss seriusnanya,netral
uni presiden jenius kemarin apresiasi pinjol salur kredit,positif
,netral
hadeuuuuh yg bilang pinjol salur ratus trilyun bilang piyeeeee aduuuuh gin banget ya presiden,negatif
pinjol jerat leher rakyat puji puji jokowi,netral
kalo pas temenku pas kena pinjol gin nomer aja kirim kontak minjem temenku temen sekolah temen kerja sampe guru dapet wa gitu telepon,positif
jokowi gerah pinjol said didu ungkit nyata presiden,negatif
tutup pinjol,netral
pomane utang pinjol,netral
opsi gunung kawi gunung lawu biayain hidup bpjs pilih pinjol sik,netral
eitsss pinjol mari ngutang rame,netral
dengar masyarakat tipu jerat bunga pinjam online tekan kembali pinjam jokowi lengkap baca gt jokowibicarapenipuanpinjol jokowimintaojkawasifintech,negatif
gak tau yg tl definisi pinjol npl fintech lending jaga banding data ojk juni level,positif
nggak ya kang tagih pinjol nagih kawan nya sendokir,netral
pinjal pinjol yg kau janji rakyat benjol,negatif
,netral
jokowi gerah pinjol said didu ungkit nyata presiden,negatif
anak temen kantor ga sengaja klik pinjol langsung cair balikin duit bingung ga sengaja,netral
,netral
pinjol modal baik perintah ngutang pinjol aja wkwkwkwk,positif
cnbc indonesia,netral
agustus masyarakat heboh pegawai bank kredit gantung bunuh jerat pinjol,negatif
,netral
yg pinjem pinjol ekonomi rakyat susah jaman sampeyan,negatif
pas banget jenius pinjol bangga aib,netral
pinjol gerah praktik pinjol rugi masyarakat nalar genius,negatif
,netral
hadeuuuuh yg bilang pinjol salur ratus trilyun bilang piyeeeee aduuuuh gin banget ya presiden,negatif
bpk presiden megambil tidak lalu meter uang intansi kait masala pinjol rakyat jebak klu presiden debkolektor tindak resah rakyat,netral
tp pakde org pakai digital elektronik tipu yg modus atas nama pinjol korban yg hilang barang berhaga dc pinjol,netral
agustus masyarakat heboh pegawai bank kredit gantung bunuh jerat pinjol,negatif
hapus pinjol,netral
nomer koh temen olih wa kang dc pinjol,netral
jokowi gerah praktik pinjol rugi masyarakat,negatif
same case happened to my friends too orang dipake nomor jamin org yg pake pinjol abai block aja sih nomor yg nagih gengges alias ganggu bgy urus km klo udah lost contact,netral
hai teman teman indikasi identitas disalahgunakan pinjol bertanggungjawab chat sms telpon apa mengatasnamankan mohon kabar ya terima kasih,negatif
ngga pinjol ngga cari untung yg untung satu buntung,positif
presiden ojk laku industri jasa uang bangun ekosistem uang digital tanggung kuat lanjut keuangandigital,positif
orang kantor nih gin nomor random dimasukin jamin pinjol orang ga kenal teror dc pinjem kabur ga hubung,netral
ati pinjol lucknut heuheu,netral
emg bgtu pinjol akses smua kontak yg mnjam,netral
zulkifli mo pake pinjol ya tp pake nama si tatang,netral
klo yg masalah pinjam online ilegal yha nya app liar klo sampe bilang pinjam online fintech laknat ambil pinjol emang ga niat balikin bela,negatif
pinjol ya,netral
selfie dipake zulkifli pinjol,netral
ojk hidup iur lembaga uang pinjol bayang kontrol usaha yg hidup kandung ojk cacat,negatif
nya pinjol,negatif
mesti biaya pake pinjol biar lihat ri sdh kubur hidup,negatif
monggo simak ciri ciri pinjol ilegal tahu pinjol pinjamanonline fintech,negatif
gak tau yg tl definisi pinjol npl fintech lending jaga banding data ojk juni level,positif
ojk hidup iur lembaga uang pinjol bayang kontrol usaha yg hidup kandung ojk cacat,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
sorot masyarakat jerat pinjol presiden bijak mitigasi risiko jumatberkah,negatif
warga tipu pinjol presiden sikap cepat jokowi titip ojk jokowi pinjol pinjam lengkap via,positif
tuh presiden sdh gerah pinjol yg basmi tuh bkn yg ilegal tp yg legal sadis,negatif
jokowi ojk atas pinjol bunga rugi masyarakat via,netral
pinjol gerah praktik pinjol rugi masyarakat nalar genius,negatif
aman ya gak pinjol yuk ajar alam,positif
warga jerat bunga pinjol perintah presiden jokowi ojk,positif
suka cari suka caci pinjol oh pinjol simak bahas instalkelshinta sore,netral
tenang rodolfo ojol pinjol benjol,netral
yg pinjol,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
gila cerita masyarakat jerat pinjam online pinjol akan habis fakta,negatif
dengar masyarakat jerat pinjol ilegal perintah presiden jokowi ojk jokowi ojk pinjolilegal,negatif
kritik dukung pinjol yg nyata sengsara rakyat gerah ga konsisten bgt ngomongnya,positif
hallo kk consultan point tagih kartu kredit kta pinjol solusi tunda bayar lunas kartu kredit kta utk info silah hub wa dana talang,negatif
taurus muntap kalo uber pinjol bang,netral
maria pesan kau libat pinjol apa,negatif
hallo kk consultan point tagih kartu kredit kta pinjol solusi tunda bayar lunas kartu kredit kta utk info silah hub wa dana talang,negatif
fak pinjol,netral
hallo kk consultan point tagih kartu kredit kta pinjol solusi tunda bayar lunas kartu kredit kta utk info silah hub wa dana talang,negatif
warga jerat bunga pinjol jokowi ojk,positif
,netral
awass pinjol,netral
hallo kk consultan point tagih kartu kredit kta pinjol solusi tunda bayar lunas kartu kredit kta utk info silah hub wa dana talang,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
yg pinjol,negatif
sbntar gong yoo versi indonesia kl kt falla adinda org swasembada priok gampar in org yg lilit pinjol abs diajakin main squid game,netral
kutip ojk basmi pinjam online pinjol ilegal kerap resah masyarakat,negatif
pinjol sengsara si pinjam dipasilitasi kuasa,netral
pinjol gerah praktik pinjol rugi masyarakat nalar genius,negatif
gila cerita masyarakat jerat pinjam online pinjol akan habis fakta,negatif
dengar masyarakat tipu jerat bunga pinjam online pijol tekan kembali pinjam presiden jokowi pinjamanonline jokowi jernihkanharapan,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
nih baca warga yg bunuh pinjol,netral
cek paham ngak nih arti pinjol mencla mencle nyata nya,netral
ada fintech ilegal kenal pinjam online alias pinjol ilegal marak temu pinjamanonline jokowi jernihkanharapan,negatif
buset pantesan bisnis pinjol jamur,negatif
nyopet dompet ambil ktpnya jadiin pinjol,netral
jokowi gerah praktik pinjol rugi masyarakat,negatif
maksud gambar tipu jerat pinjol gitukah bro,negatif
pinjol buka koq barangkali ngutang monggo,netral
entuk surat cinta teh seko pinjol,positif
kemaren bangga pinjol nyalurin dana yg segitu,positif
jokowi gerah praktik pinjol rugi masyarakat,negatif
dosen sosiologi fisipol ugm wahyu kustiningsih situasi pandemi covid pulih sepenuh sektor ekonomi jadi perempuan rentan jerat pinjol pinjamanonline jokowi jernihkanharapan,positif
jokowi ojk jaga momentum tumbuh industri jasa uang digital cipta ekosistem pinjol tanggung milik mitigasi risiko kuat pinjamanonline jokowi jernihkanharapan,negatif
thread masyarakat jerat bunga pinjol perintah jokowi ojk pinjamanonline jokowi jernihkanharapan,positif
presiden pinjol,negatif
september mantan teller bank bumn kota dumai riau inisial hn nekat curi uang delapan nasabah rp miliar bayar utang pinjol pinjamanonline jokowi jernihkanharapan,netral
pinjol tiada,positif
toong pinjol tipu tipu tolong brantas tipu,negatif
pinjol laku daftar pragmatic play via link daftar laku klaim bonus id whatsapp terima kasih salam gacor,positif
gmn sebenernya capai pinjol yg pinjol rugi masy,negatif
pinjol legal ilegal ya,negatif
ojk hidup iur lembaga uang pinjol bayang kontrol usaha yg hidup kandung ojk cacat,negatif
dosen sosiologi fisipol ugm wahyu kustiningsih situasi pandemi covid pulih sepenuh sektor ekonomi jadi perempuan rentan jerat pinjol pinjamanonline jokowi jernihkanharapan,positif
taurus muntap kalo uber pinjol bang,netral
gimna nhe cerita masyarakat jerat pinjam online pinjol akan habis,negatif
udah gak banggain pinjol ye,netral
sudah pinjolmu mari konsor sama pinjol no konsor yes trading investment investasi cryptocurrency,netral
ojk hidup iur lembaga uang pinjol bayang kontrol usaha yg hidup kandung ojk cacat,negatif
ojk hidup iur lembaga uang pinjol bayang kontrol usaha yg hidup kandung ojk cacat,negatif
pinjol pinjolnya bohong manfaatin orang bodoh gak paham teknis amp pinjol gak bohong minjem gak bayar sesuai janji belit denger pinjol heboh gara nomor,negatif
jokowi gerah praktik pinjol rugi masyarakat,negatif
jokowi ojk jaga momentum tumbuh industri jasa uang digital cipta ekosistem pinjol tanggung milik mitigasi risiko kuat pinjamanonline jokowi jernihkanharapan,negatif
melu pinjol ae ben rame,netral
jiga dc pinjol heeh ges tagih ti keneh,negatif
ojk hidup iur lembaga uang pinjol bayang kontrol usaha yg hidup kandung ojk cacat,negatif
ojk hidup iur lembaga uang pinjol bayang kontrol usaha yg hidup kandung ojk cacat,negatif
ojk hidup iur lembaga uang pinjol bayang kontrol usaha yg hidup kandung ojk cacat,negatif
sistem paylater bayar commerce pinjol nilai ekonom aman alas untung rugi paylater cnnindonesia,positif
hadeuh pikir pinjam online hasil perintah puji pinjol,positif
ojk hidup iur lembaga uang pinjol bayang kontrol usaha yg hidup kandung ojk cacat,negatif
dengar masyarakat tipu jerat bunga pinjam online pijol tekan kembali pinjam presiden jokowi pinjamanonline jokowi jernihkanharapan,negatif
tipu pinjol jokowi ojk awas fintech oleh informasi tipu tindak pidana uang dengar masyarakat tipu jerat bunga pinjam online,negatif
thread masyarakat jerat bunga pinjol perintah jokowi ojk pinjamanonline jokowi jernihkanharapan,positif
